Order	Family	Subfamily	Genus	Species	Type Species?	Genome Composition
Unassigned	Geminiviridae		Begomovirus	Corchorus yellow vein virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Cotton chlorotic spot virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Cotton leaf crumple virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Cotton leaf curl Alabad virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Cotton leaf curl Bangalore virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Cotton leaf curl Barasat virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Cotton leaf curl Gezira virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Cotton leaf curl Kokhran virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Cotton leaf curl Multan virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Cotton yellow mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Cowpea golden mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Crassocephalum yellow vein virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Croton yellow vein mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Cucurbit leaf crumple virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Dalechampia chlorotic mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Datura leaf distortion virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Deinbollia mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Desmodium leaf distortion virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Desmodium mottle virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Dicliptera yellow mottle Cuba virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Dicliptera yellow mottle virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Dolichos yellow mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Duranta leaf curl virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	East African cassava mosaic Cameroon virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	East African cassava mosaic Kenya virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	East African cassava mosaic Malawi virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	East African cassava mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	East African cassava mosaic Zanzibar virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Emilia yellow vein virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Erectites yellow mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Eupatorium yellow vein mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Eupatorium yellow vein virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Euphorbia leaf curl Guangxi virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Euphorbia leaf curl virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Euphorbia mosaic Peru virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Euphorbia mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Euphorbia yellow leaf curl virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Euphorbia yellow mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	French bean leaf curl virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Hedyotis uncinella yellow mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Hemidesmus yellow mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Hollyhock leaf curl virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Hollyhock yellow vein mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Honeysuckle yellow vein mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Honeysuckle yellow vein virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Horsegram yellow mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Indian cassava mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Jacquemontia mosaic Yucatan virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Jacquemontia yellow mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Jatropha leaf curl Gujarat virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Jatropha leaf curl virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Jatropha leaf yellow mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Jatropha mosaic India virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Jatropha mosaic Nigeria virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Jatropha mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Jatropha yellow mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Kudzu mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Leonurus mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Lindernia anagallis yellow vein virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Lisianthus enation leaf curl virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Ludwigia yellow vein Vietnam virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Ludwigia yellow vein virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Luffa yellow mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Lycianthes yellow mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Macroptilium bright mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Macroptilium common mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Macroptilium golden mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Macroptilium mosaic Puerto Rico virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Macroptilium yellow mosaic Florida virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Macroptilium yellow mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Macroptilium yellow spot virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Macroptilium yellow vein virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Malvastrum bright yellow mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Malvastrum leaf curl Philippines virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Malvastrum leaf curl virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Malvastrum yellow mosaic Helshire virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Malvastrum yellow mosaic Jamaica virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Malvastrum yellow mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Malvastrum yellow vein Cambodia virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Malvastrum yellow vein Honghe virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Malvastrum yellow vein virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Malvastrum yellow vein Yunnan virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Melochia mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Melochia yellow mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Melon chlorotic leaf curl virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Melon chlorotic mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Merremia mosaic Puerto Rico virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Merremia mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Mesta yellow vein mosaic Bahraich virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Mesta yellow vein mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Mimosa yellow leaf curl virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Mirabilis leaf curl virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Mungbean yellow mosaic India virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Mungbean yellow mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Okra enation leaf curl virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Okra leaf curl Oman virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Okra mottle virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Okra yellow crinkle virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Okra yellow mosaic Mexico virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Oxalis yellow vein virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Papaya leaf crumple virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Papaya leaf curl China virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Papaya leaf curl Guandong virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Papaya leaf curl virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Passionfruit leaf distortion virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Passionfruit severe leaf distortion virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Pavonia mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Pavonia yellow mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Pea leaf distortion virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Pedilanthus leaf curl virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Pepper golden mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Pepper huasteco yellow vein virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Pepper leaf curl Bangladesh virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Pepper leaf curl Lahore virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Pepper leaf curl virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Pepper leaf curl Yunnan virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Pepper yellow leaf curl Indonesia virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Pepper yellow leaf curl Thailand virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Pepper yellow leaf curl virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Pepper yellow vein Mali virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Potato yellow mosaic Panama virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Potato yellow mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Pouzolzia golden mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Pouzolzia mosaic Guangdong virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Premna leaf curl virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Pumpkin yellow mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Radish leaf curl virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Ramie mosaic Yunnan virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Rhynchosia golden mosaic Havana virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Rhynchosia golden mosaic Sinaloa virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Rhynchosia golden mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Rhynchosia golden mosaic Yucatan virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Rhynchosia mild mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Rhynchosia rugose golden mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Rhynchosia yellow mosaic India virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Rhynchosia yellow mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Rose leaf curl virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sauropus leaf curl virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Senecio yellow mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Senna leaf curl virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sida angular mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sida bright yellow mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sida chlorotic mottle virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sida chlorotic vein virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sida ciliaris golden mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sida common mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sida golden mosaic Braco virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sida golden mosaic Brazil virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sida golden mosaic Buckup virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sida golden mosaic Costa Rica virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sida golden mosaic Florida virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sida golden mosaic Lara virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sida golden mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sida golden mottle virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sida golden yellow spot virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sida golden yellow vein virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sida leaf curl virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sida micrantha mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sida mosaic Alagoas virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sida mosaic Bolivia virus 1	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sida mosaic Bolivia virus 2	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sida mosaic Sinaloa virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sida mottle Alagoas virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sida mottle virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sida yellow blotch virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sida yellow leaf curl virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sida yellow mosaic Alagoas virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sida yellow mosaic China virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sida yellow mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sida yellow mosaic Yucatan virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sida yellow mottle virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sida yellow net virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sida yellow vein Vietnam virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sida yellow vein virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sidastrum golden leaf spot virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Siegesbeckia yellow vein Guangxi virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Siegesbeckia yellow vein virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Solanum mosaic Bolivia virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	South African cassava mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Soybean blistering mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Soybean chlorotic blotch virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Soybean mild mottle virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Spilanthes yellow vein virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Spinach yellow vein virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Squash leaf curl China virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Squash leaf curl Philippines virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Squash leaf curl virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Squash leaf curl Yunnan virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Squash mild leaf curl virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sri Lankan cassava mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Stachytarpheta leaf curl virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sunn hemp leaf distortion virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sweet potato golden vein Korea virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sweet potato leaf curl Canary virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sweet potato leaf curl China virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sweet potato leaf curl Georgia virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sweet potato leaf curl Guangxi virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sweet potato leaf curl Henan virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sweet potato leaf curl Sao Paulo virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sweet potato leaf curl Sichuan virus 1	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sweet potato leaf curl Sichuan virus 2	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sweet potato leaf curl South Carolina virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sweet potato leaf curl Uganda virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sweet potato leaf curl virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Sweet potato mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Synedrella yellow vein clearing virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Telfairia golden mosaic virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Tobacco curly shoot virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Tobacco leaf curl Comoros virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Tobacco leaf curl Cuba virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Tobacco leaf curl Japan virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Tobacco leaf curl Pusa virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Tobacco leaf curl Thailand virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Tobacco leaf curl Yunnan virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Tobacco leaf curl Zimbabwe virus	0	ssDNA(+/-)
Unassigned	Geminiviridae		Begomovirus	Tobacco leaf rugose virus	0	ssDNA(+/-)
